"view_history","rt","trial_type_label","trial_type","trial_index","time_elapsed","internal_node_id","participant_id","stimulus","response","no","exp_id","condition","item_type","item_id","is_practice","word","word_index","word_count","too_fast","correct_answer","response_label","correct"
"","200","spr_word","html-keyboard-response","1538","597826","0.0-1538.0","4qcemy4k","<div class=""spr-display"">The boxer revealed who the excellent trainer that the fierce competitor utilized effectively and frequently learned his trade ---- --- -------</div>"," ","129","1b_2a","a","9","1b_2a-9","0","trade","17","21","false","","",""
"","310","spr_word","html-keyboard-response","1539","598138","0.0-1539.0","4qcemy4k","<div class=""spr-display"">The boxer revealed who the excellent trainer that the fierce competitor utilized effectively and frequently learned his trade from --- -------</div>"," ","129","1b_2a","a","9","1b_2a-9","0","from","18","21","false","","",""
"","165","spr_word","html-keyboard-response","1540","598304","0.0-1540.0","4qcemy4k","<div class=""spr-display"">The boxer revealed who the excellent trainer that the fierce competitor utilized effectively and frequently learned his trade from his -------</div>"," ","129","1b_2a","a","9","1b_2a-9","0","his","19","21","false","","",""
"","465","spr_word","html-keyboard-response","1541","598770","0.0-1541.0","4qcemy4k","<div class=""spr-display"">The boxer revealed who the excellent trainer that the fierce competitor utilized effectively and frequently learned his trade from his father.</div>"," ","129","1b_2a","a","9","1b_2a-9","0","father.","20","21","false","","",""
"","1229","comprehension","html-keyboard-response","1542","600000","0.0-1542.0","4qcemy4k","<div class=""comprehension-box"">
                    <p>Did the trainer learn his trade from his mother?</p>
                    <p>Press <span class=""key-label"">F</span> for <strong>Yes</strong> &nbsp;|&nbsp;
                    Press <span class=""key-label"">J</span> for <strong>No</strong></p>
                </div>","j","129","1b_2a","a","9","1b_2a-9","0","","","","","j","No","true"
"","268","feedback","html-keyboard-response","1543","600270","0.0-1543.0","4qcemy4k","<div class=""comprehension-box"">
                    <p class=""feedback-correct"">Correct!</p>
                    <p style=""margin-top:20px; font-size:16px; color:#555;"">
                    Press <span class=""key-label"">SPACE</span> to continue.
                    </p>
                </div>"," ","129","1b_2a","a","9","1b_2a-9","0","","","","","","",""
"","null","fixation","html-keyboard-response","1544","600771","0.0-1544.0","4qcemy4k","<span class=""fixation"">+</span>","null","F65","filler","filler","filler","filler-65","0","","","","","","",""
"","97","prompt","html-keyboard-response","1545","600869","0.0-1545.0","4qcemy4k","<div class=""spr-display"">--- ---- --- ---- ----- -- - ------- -- --- ---------- ---------</div>
                <p style=""font-size:18px; color:#555; margin-top:20px;"">
                    Press <span class=""key-label"">SPACE</span> to begin reading.
                </p>"," ","F65","filler","filler","filler","filler-65","0","","","","","","",""
"","157","spr_word","html-keyboard-response","1546","601027","0.0-1546.0","4qcemy4k","<div class=""spr-display"">The ---- --- ---- ----- -- - ------- -- --- ---------- ---------</div>"," ","F65","filler","filler","filler","filler-65","0","The","0","12","false","","",""
"","190","spr_word","html-keyboard-response","1547","601219","0.0-1547.0","4qcemy4k","<div class=""spr-display"">The poem --- ---- ----- -- - ------- -- --- ---------- ---------</div>"," ","F65","filler","filler","filler","filler-65","0","poem","1","12","false","","",""
"","189","spr_word","html-keyboard-response","1548","601410","0.0-1548.0","4qcemy4k","<div class=""spr-display"">The poem was ---- ----- -- - ------- -- --- ---------- ---------</div>"," ","F65","filler","filler","filler","filler-65","0","was","2","12","false","","",""
"","182","spr_word","html-keyboard-response","1549","601593","0.0-1549.0","4qcemy4k","<div class=""spr-display"">The poem was read ----- -- - ------- -- --- ---------- ---------</div>"," ","F65","filler","filler","filler","filler-65","0","read","3","12","false","","",""
"","181","spr_word","html-keyboard-response","1550","601775","0.0-1550.0","4qcemy4k","<div class=""spr-display"">The poem was read aloud -- - ------- -- --- ---------- ---------</div>"," ","F65","filler","filler","filler","filler-65","0","aloud","4","12","false","","",""
"","200","spr_word","html-keyboard-response","1551","601976","0.0-1551.0","4qcemy4k","<div class=""spr-display"">The poem was read aloud by - ------- -- --- ---------- ---------</div>"," ","F65","filler","filler","filler","filler-65","0","by","5","12","false","","",""
"","192","spr_word","html-keyboard-response","1552","602170","0.0-1552.0","4qcemy4k","<div class=""spr-display"">The poem was read aloud by a ------- -- --- ---------- ---------</div>"," ","F65","filler","filler","filler","filler-65","0","a","6","12","false","","",""
"","193","spr_word","html-keyboard-response","1553","602364","0.0-1553.0","4qcemy4k","<div class=""spr-display"">The poem was read aloud by a student -- --- ---------- ---------</div>"," ","F65","filler","filler","filler","filler-65","0","student","7","12","false","","",""
"","193","spr_word","html-keyboard-response","1554","602558","0.0-1554.0","4qcemy4k","<div class=""spr-display"">The poem was read aloud by a student at --- ---------- ---------</div>"," ","F65","filler","filler","filler","filler-65","0","at","8","12","false","","",""
"","193","spr_word","html-keyboard-response","1555","602752","0.0-1555.0","4qcemy4k","<div class=""spr-display"">The poem was read aloud by a student at the ---------- ---------</div>"," ","F65","filler","filler","filler","filler-65","0","the","9","12","false","","",""
"","223","spr_word","html-keyboard-response","1556","602977","0.0-1556.0","4qcemy4k","<div class=""spr-display"">The poem was read aloud by a student at the graduation ---------</div>"," ","F65","filler","filler","filler","filler-65","0","graduation","10","12","false","","",""
"","198","spr_word","html-keyboard-response","1557","603176","0.0-1557.0","4qcemy4k","<div class=""spr-display"">The poem was read aloud by a student at the graduation ceremony.</div>"," ","F65","filler","filler","filler","filler-65","0","ceremony.","11","12","false","","",""
"","1818","comprehension","html-keyboard-response","1558","604995","0.0-1558.0","4qcemy4k","<div class=""comprehension-box"">
                    <p>Was the poem performed at a graduation?</p>
                    <p>Press <span class=""key-label"">F</span> for <strong>Yes</strong> &nbsp;|&nbsp;
                    Press <span class=""key-label"">J</span> for <strong>No</strong></p>
                </div>","f","F65","filler","filler","filler","filler-65","0","","","","","f","Yes","true"
"","442","feedback","html-keyboard-response","1559","605438","0.0-1559.0","4qcemy4k","<div class=""comprehension-box"">
                    <p class=""feedback-correct"">Correct!</p>
                    <p style=""margin-top:20px; font-size:16px; color:#555;"">
                    Press <span class=""key-label"">SPACE</span> to continue.
                    </p>
                </div>"," ","F65","filler","filler","filler","filler-65","0","","","","","","",""
"","null","fixation","html-keyboard-response","1560","605939","0.0-1560.0","4qcemy4k","<span class=""fixation"">+</span>","null","F24","filler","filler","filler","filler-24","0","","","","","","",""
"","115","prompt","html-keyboard-response","1561","606055","0.0-1561.0","4qcemy4k","<div class=""spr-display"">--- ------ --------- --- ----- ------ --- ----- --------</div>
                <p style=""font-size:18px; color:#555; margin-top:20px;"">
                    Press <span class=""key-label"">SPACE</span> to begin reading.
                </p>"," ","F24","filler","filler","filler","filler-24","0","","","","","","",""
"","191","spr_word","html-keyboard-response","1562","606247","0.0-1562.0","4qcemy4k","<div class=""spr-display"">The ------ --------- --- ----- ------ --- ----- --------</div>"," ","F24","filler","filler","filler","filler-24","0","The","0","9","false","","",""
"","198","spr_word","html-keyboard-response","1563","606446","0.0-1563.0","4qcemy4k","<div class=""spr-display"">The farmer --------- --- ----- ------ --- ----- --------</div>"," ","F24","filler","filler","filler","filler-24","0","farmer","1","9","false","","",""
"","199","spr_word","html-keyboard-response","1564","606647","0.0-1564.0","4qcemy4k","<div class=""spr-display"">The farmer harvested --- ----- ------ --- ----- --------</div>"," ","F24","filler","filler","filler","filler-24","0","harvested","2","9","false","","",""
"","202","spr_word","html-keyboard-response","1565","606849","0.0-1565.0","4qcemy4k","<div class=""spr-display"">The farmer harvested the ----- ------ --- ----- --------</div>"," ","F24","filler","filler","filler","filler-24","0","the","3","9","false","","",""
"","203","spr_word","html-keyboard-response","1566","607053","0.0-1566.0","4qcemy4k","<div class=""spr-display"">The farmer harvested the wheat ------ --- ----- --------</div>"," ","F24","filler","filler","filler","filler-24","0","wheat","4","9","false","","",""
"","202","spr_word","html-keyboard-response","1567","607257","0.0-1567.0","4qcemy4k","<div class=""spr-display"">The farmer harvested the wheat before --- ----- --------</div>"," ","F24","filler","filler","filler","filler-24","0","before","5","9","false","","",""
"","272","spr_word","html-keyboard-response","1568","607530","0.0-1568.0","4qcemy4k","<div class=""spr-display"">The farmer harvested the wheat before the ----- --------</div>"," ","F24","filler","filler","filler","filler-24","0","the","6","9","false","","",""
"","274","spr_word","html-keyboard-response","1569","607805","0.0-1569.0","4qcemy4k","<div class=""spr-display"">The farmer harvested the wheat before the storm --------</div>"," ","F24","filler","filler","filler","filler-24","0","storm","7","9","false","","",""
"","196","spr_word","html-keyboard-response","1570","608002","0.0-1570.0","4qcemy4k","<div class=""spr-display"">The farmer harvested the wheat before the storm arrived.</div>"," ","F24","filler","filler","filler","filler-24","0","arrived.","8","9","false","","",""
"","1109","comprehension","html-keyboard-response","1571","609112","0.0-1571.0","4qcemy4k","<div class=""comprehension-box"">
                    <p>Did the farmer harvest crops?</p>
                    <p>Press <span class=""key-label"">F</span> for <strong>Yes</strong> &nbsp;|&nbsp;
                    Press <span class=""key-label"">J</span> for <strong>No</strong></p>
                </div>","f","F24","filler","filler","filler","filler-24","0","","","","","f","Yes","true"
"","405","feedback","html-keyboard-response","1572","609519","0.0-1572.0","4qcemy4k","<div class=""comprehension-box"">
                    <p class=""feedback-correct"">Correct!</p>
                    <p style=""margin-top:20px; font-size:16px; color:#555;"">
                    Press <span class=""key-label"">SPACE</span> to continue.
                    </p>
                </div>"," ","F24","filler","filler","filler","filler-24","0","","","","","","",""
"","null","fixation","html-keyboard-response","1573","610021","0.0-1573.0","4qcemy4k","<span class=""fixation"">+</span>","null","118","1b_2a","b","6","1b_2a-6","0","","","","","","",""
"","186","prompt","html-keyboard-response","1574","610208","0.0-1574.0","4qcemy4k","<div class=""spr-display"">--- ----- ---------- --- --- ---- ------ ---- --- --- ------- ---------- ---------- --- ---------- ------ - ----- --- --- ------</div>
                <p style=""font-size:18px; color:#555; margin-top:20px;"">
                    Press <span class=""key-label"">SPACE</span> to begin reading.
                </p>"," ","118","1b_2a","b","6","1b_2a-6","0","","","","","","",""
"","199","spr_word","html-keyboard-response","1575","610408","0.0-1575.0","4qcemy4k","<div class=""spr-display"">The ----- ---------- --- --- ---- ------ ---- --- --- ------- ---------- ---------- --- ---------- ------ - ----- --- --- ------</div>"," ","118","1b_2a","b","6","1b_2a-6","0","The","0","21","false","","",""
